321,139,15.0,415.0,0.07475,0.0729,3.6,2.6,3.1,2,2,2,37.44,1.38462,0.0114919,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.93368,0.40906,0.39469,0.34146,0.58562,0.52336,0.47775,212.261,1.048,0.587,0.0,0.0,1.048,36.379,36.379
311,139,15.0,415.0,0.07475,0.0729,2.6,2.6,3.1,3,2,2,40.56,1.5,0.0114919,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.91617,0.36627,0.35708,0.3064,0.6116,0.49565,0.47278,279.182,1.049,0.587,0.0,0.0,1.049,36.122,36.122
301,139,15.0,415.0,0.07475,0.0729,2.6,3.6,3.1,4,2,2,74.88,1.44444,0.0114919,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.89234,0.45341,0.42049,0.37199,0.70026,0.57276,0.53657,353.169,1.344,0.77,0.0,0.0,1.344,53.853,27.301
316,139,15.0,415.0,0.07475,0.0729,2.6,2.6,3.1,4,3,2,81.12,1.33333,0.0114919,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,1.03973,0.39982,0.394,0.33123,0.59803,0.5225,0.46861,462.508,1.139,0.61,0.0,0.0,1.139,40.579,40.579
321,334,15.0,415.0,0.07475,0.0729,3.6,2.6,3.1,2,2,2,37.44,1.38462,0.0114919,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.71345,0.40906,0.39469,0.34146,0.65962,0.55135,0.52535,219.921,1.501,0.6,0.0,0.0,1.501,100.0,100.0
306,139,15.0,415.0,0.07475,0.0729,2.6,3.6,3.1,5,3,2,140.4,1.2037,0.0114919,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.96988,0.48899,0.46206,0.39795,0.81484,0.66022,0.60686,572.722,1.598,0.804,0.0,0.0,1.598,58.56,29.823
322,990,15.0,415.0,0.07475,0.0729,3.6,2.6,3.1,3,2,2,56.16,2.07692,0.0114919,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.88048,0.42599,0.42261,0.35613,0.72041,0.59336,0.57598,285.983,1.155,0.773,0.0,0.0,1.155,69.731,35.526
321,410,15.0,415.0,0.07475,0.0729,3.6,2.6,3.1,2,2,2,37.44,1.38462,0.0114919,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.88224,0.40906,0.39469,0.34146,0.66666,0.55797,0.53046,217.332,1.272,0.606,0.0,0.0,1.272,45.869,45.869
312,990,15.0,415.0,0.07475,0.0729,2.6,2.6,3.1,4,2,2,54.08,2.0,0.0114919,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.94653,0.38035,0.36542,0.31905,0.63433,0.50956,0.50084,353.845,1.129,0.602,0.0,0.0,1.129,50.64,50.64
322,998,15.0,415.0,0.07475,0.0729,3.6,2.6,3.1,3,2,2,56.16,2.07692,0.0114919,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,1.02326,0.42599,0.42261,0.35613,0.71724,0.58805,0.57382,303.221,2.17,0.651,0.0,0.0,2.17,86.587,43.319
311,334,15.0,415.0,0.07475,0.0729,2.6,2.6,3.1,3,2,2,40.56,1.5,0.0114919,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.69646,0.36627,0.35708,0.3064,0.60696,0.49194,0.46688,286.637,1.15,0.547,0.0,0.0,1.15,60.643,60.643
321,496,15.0,415.0,0.07475,0.0729,3.6,2.6,3.1,2,2,2,37.44,1.38462,0.0114919,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.94427,0.40906,0.39469,0.34146,0.57877,0.53273,0.47871,219.591,1.308,0.609,0.0,0.0,1.308,47.065,47.065
302,990,15.0,415.0,0.07475,0.0729,2.6,3.6,3.1,5,2,2,93.6,1.80556,0.0114919,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.8955,0.46452,0.42663,0.38564,0.77457,0.60363,0.59758,420.717,1.452,0.847,0.0,0.0,1.452,79.737,40.726
321,949,15.0,415.0,0.07475,0.0729,3.6,2.6,3.1,2,2,2,37.44,1.38462,0.0114919,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,1.01536,0.40906,0.39469,0.34146,0.6682,0.56104,0.53334,223.493,1.707,0.712,0.0,0.0,1.707,89.007,44.621
322,1045,15.0,415.0,0.07475,0.0729,3.6,2.6,3.1,3,2,2,56.16,2.07692,0.0114919,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.86028,0.42599,0.42261,0.35613,0.70978,0.58678,0.57287,310.57,2.607,0.687,0.0,0.0,2.607,100.0,50.501
321,960,15.0,415.0,0.07475,0.0729,3.6,2.6,3.1,2,2,2,37.44,1.38462,0.0114919,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.07723,0.40906,0.39469,0.34146,0.63146,0.54735,0.50869,218.767,1.404,0.651,0.0,0.0,1.404,78.826,39.43
304,4863,15.0,415.0,0.07475,0.0729,2.6,3.6,3.1,3,3,2,84.24,0.72222,0.0114919,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.8681,0.45723,0.44251,0.37141,0.7518,0.62117,0.54287,390.553,1.658,0.748,0.0,0.0,1.658,100.0,51.842
324,4863,15.0,415.0,0.07475,0.0729,3.6,2.6,3.1,3,3,2,84.24,1.38462,0.0114919,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.8681,0.45723,0.44251,0.37141,0.73888,0.63105,0.57751,390.043,1.621,0.683,0.0,0.0,1.621,100.0,52.273
