Sample no,RSN,fc_MPa,fy_MPa,Beam_Area_m2,Col_Area_m2,Bay_Width_X_m,Bay_Width_Y_m,Bay_Width_Z_m,No_of_bay_X,No_of_bay_Y,No_of_bay_Z,Plinth_Area_m2,Aspect Ratio,Reinforcement Ratio,T mean (sec),Max Aceleration (g),Max Velocity (cm/sec),Vmax/Amax (sec),Acceleration RMS (g),Velocity RMS (cm/sec),Arias Intensity,Cum. Abs. Velocity (cm/sec),Predominant Period (sec),Significant Duration (sec),Sa_T1 (g),Initial_T1 (s),Initial_T2 (s),Initial_T3 (s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR_all_floor,Max_Park_Ang_DI_storey,Park_Ang_DI
12,334,15.0,415.0,0.07475,0.0729,2.6,3.6,2.9,3,2,2,56.16,1.08333,0.0114919,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.70385,0.39928,0.37497,0.32632,0.65502,0.51834,0.47959,313.176,1.596,0.625,0.0,0.0,1.596,100.0,66.318
0,4455,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1.0,0.0114919,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.95297,0.31298,0.31298,0.26795,0.52598,0.42777,0.39907,220.594,0.859,0.521,0.0,0.0,0.859,21.522,21.522
1,998,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,0.0114919,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.87516,0.33439,0.32579,0.27974,0.56703,0.45124,0.43332,311.939,1.356,0.701,0.0,0.0,1.356,41.089,20.838
10,962,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,6,5,2,202.8,1.2,0.0114919,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.85813,0.40181,0.39883,0.33784,0.69945,0.60632,0.55067,1134.007,2.893,0.57,0.0,0.0,2.893,100.0,290.683
3,1052,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,5,2,2,67.6,2.5,0.0114919,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87027,0.35581,0.33809,0.30174,0.58778,0.47602,0.46773,464.594,1.184,0.57,0.0,0.0,1.184,48.673,48.673
1,4458,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,0.0114919,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.89154,0.33439,0.32579,0.27974,0.55243,0.44988,0.42808,306.373,1.107,0.558,0.0,0.0,1.107,69.708,69.708
13,496,15.0,415.0,0.07475,0.0729,2.6,3.6,2.9,4,2,2,74.88,1.44444,0.0114919,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.94347,0.41445,0.3835,0.33981,0.61667,0.52793,0.48658,395.614,1.676,0.737,0.0,0.0,1.676,67.472,34.118
0,4458,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1.0,0.0114919,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.91598,0.31298,0.31298,0.26795,0.52116,0.42868,0.3995,231.308,1.057,0.537,0.0,0.0,1.057,54.567,54.567
0,2476,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1.0,0.0114919,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.75239,0.31298,0.31298,0.26795,0.49077,0.38303,0.36238,202.318,0.6,0.415,0.0,0.0,0.6,0.447,0.447
2,1045,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2.0,0.0114919,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.92411,0.34723,0.33327,0.29126,0.57213,0.46315,0.45706,402.126,1.953,0.59,0.0,0.0,1.953,75.417,37.709
5,2476,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,3,3,2,60.84,1.0,0.0114919,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.70097,0.34999,0.34999,0.29121,0.56283,0.45582,0.41363,383.478,0.809,0.526,0.0,0.0,0.809,10.126,10.126
1,1045,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,0.0114919,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.92376,0.33439,0.32579,0.27974,0.54291,0.44955,0.42497,316.739,1.62,0.545,0.0,0.0,1.62,56.878,56.878
8,496,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,6,3,2,121.68,2.0,0.0114919,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.88703,0.38178,0.36954,0.32216,0.57308,0.49925,0.46845,718.211,1.346,0.601,0.0,0.0,1.346,56.762,56.762
12,410,15.0,415.0,0.07475,0.0729,2.6,3.6,2.9,3,2,2,56.16,1.08333,0.0114919,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.89524,0.39928,0.37497,0.32632,0.66189,0.52229,0.48357,310.163,1.334,0.64,0.0,0.0,1.334,54.232,27.178
0,4863,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1.0,0.0114919,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.878,0.31298,0.31298,0.26795,0.52228,0.42653,0.39822,222.251,0.907,0.526,0.0,0.0,0.907,25.74,25.74
12,2990,15.0,415.0,0.07475,0.0729,2.6,3.6,2.9,3,2,2,56.16,1.08333,0.0114919,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.87716,0.39928,0.37497,0.32632,0.66703,0.52469,0.4885,330.617,2.612,0.657,0.0,0.0,2.612,100.0,105.761
1,1052,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,0.0114919,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87344,0.33439,0.32579,0.27974,0.55058,0.44156,0.42231,309.193,1.056,0.508,0.0,0.0,1.056,36.048,36.048
13,949,15.0,415.0,0.07475,0.0729,2.6,3.6,2.9,4,2,2,74.88,1.44444,0.0114919,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,1.01714,0.41445,0.3835,0.33981,0.69391,0.54357,0.52376,410.912,2.36,0.835,0.0,0.0,2.36,100.0,66.106
11,2990,15.0,415.0,0.07475,0.0729,2.6,3.6,2.9,2,2,2,37.44,0.72222,0.0114919,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,1.08958,0.37399,0.36036,0.31197,0.61869,0.49575,0.44966,244.492,2.168,0.576,0.0,0.0,2.168,100.0,167.182
2,1052,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2.0,0.0114919,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.86731,0.34723,0.33327,0.29126,0.57043,0.45788,0.44987,387.702,1.131,0.545,0.0,0.0,1.131,44.227,44.227
5,5676,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,3,3,2,60.84,1.0,0.0114919,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.67726,0.34999,0.34999,0.29121,0.57865,0.48236,0.43286,397.441,0.979,0.459,0.0,0.0,0.979,32.602,32.602
10,4863,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,6,5,2,202.8,1.2,0.0114919,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.87086,0.40181,0.39883,0.33784,0.66459,0.56451,0.51498,1068.907,1.453,0.586,0.0,0.0,1.453,100.0,106.907
1,4863,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,0.0114919,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.88735,0.33439,0.32579,0.27974,0.55979,0.45191,0.43083,300.596,1.005,0.573,0.0,0.0,1.005,37.883,37.883
12,496,15.0,415.0,0.07475,0.0729,2.6,3.6,2.9,3,2,2,56.16,1.08333,0.0114919,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.9048,0.39928,0.37497,0.32632,0.57643,0.49861,0.44733,314.009,1.466,0.679,0.0,0.0,1.466,59.191,29.725
