156,139,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,4,2,3,96.0,2.66667,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.97513,0.48753,0.48206,0.42395,0.75416,0.62572,0.58453,1012.734,0.993,1.155,0.682,0.0,1.155,6.358,3.38
161,139,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,5,3,3,180.0,2.22222,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.86633,0.51641,0.50104,0.44636,0.8095,0.67426,0.64371,1781.849,1.105,1.17,0.724,0.0,1.17,10.944,5.849
151,139,20.0,500.0,0.08165,0.1024,3.0,4.0,3.1,6,3,3,216.0,1.5,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.88306,0.53737,0.48857,0.46136,0.82866,0.62895,0.59642,1995.902,1.127,1.228,0.762,0.0,1.228,10.037,5.223
156,334,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,4,2,3,96.0,2.66667,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.77234,0.48753,0.48206,0.42395,0.79412,0.65966,0.61431,1128.81,1.327,1.213,0.639,0.0,1.327,33.483,17.407
156,410,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,4,2,3,96.0,2.66667,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.89855,0.48753,0.48206,0.42395,0.77902,0.64839,0.60631,1000.428,0.941,1.001,0.555,0.0,1.001,5.8,2.911
161,334,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,5,3,3,180.0,2.22222,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.77357,0.51641,0.50104,0.44636,0.8351,0.69518,0.66034,2004.497,1.697,1.253,0.622,0.0,1.697,64.378,33.254
156,496,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,4,2,3,96.0,2.66667,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.95415,0.48753,0.48206,0.42395,0.78061,0.64863,0.60342,1053.093,1.04,1.061,0.631,0.0,1.061,8.754,4.445
156,949,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,4,2,3,96.0,2.66667,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.95103,0.48753,0.48206,0.42395,0.78734,0.65443,0.61013,1143.096,1.295,1.243,0.72,0.0,1.295,22.471,11.925
151,334,20.0,500.0,0.08165,0.1024,3.0,4.0,3.1,6,3,3,216.0,1.5,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.8017,0.53737,0.48857,0.46136,0.88923,0.67704,0.6416,2296.545,1.889,1.394,0.746,0.0,1.889,73.905,38.261
156,960,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,4,2,3,96.0,2.66667,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.87512,0.48753,0.48206,0.42395,0.78874,0.65455,0.61208,1100.089,1.326,1.278,0.659,0.0,1.326,26.505,14.114
161,410,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,5,3,3,180.0,2.22222,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.8875,0.51641,0.50104,0.44636,0.79519,0.66442,0.63473,1690.964,0.988,1.038,0.567,0.0,1.038,7.159,3.654
156,962,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,4,2,3,96.0,2.66667,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.8515,0.48753,0.48206,0.42395,0.80242,0.66488,0.6205,1194.866,1.747,1.364,0.667,0.0,1.747,60.599,31.576
151,410,20.0,500.0,0.08165,0.1024,3.0,4.0,3.1,6,3,3,216.0,1.5,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.86896,0.53737,0.48857,0.46136,0.85481,0.64534,0.60384,1772.221,0.886,1.041,0.616,0.0,1.041,2.474,2.474
156,990,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,4,2,3,96.0,2.66667,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.89795,0.48753,0.48206,0.42395,0.8027,0.66246,0.60966,1015.168,0.992,1.098,0.691,0.0,1.098,7.996,4.16
161,496,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,5,3,3,180.0,2.22222,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.93088,0.51641,0.50104,0.44636,0.80693,0.67406,0.64431,1788.59,1.118,1.13,0.669,0.0,1.13,12.713,6.61
156,998,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,4,2,3,96.0,2.66667,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.88785,0.48753,0.48206,0.42395,0.79807,0.66397,0.61987,1128.028,1.258,1.266,0.668,0.0,1.266,17.701,9.596
158,3282,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,6,2,3,144.0,4.0,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.81961,0.49741,0.49341,0.44603,0.82052,0.71066,0.62108,1739.791,1.884,1.487,0.767,0.0,1.884,58.336,30.723
156,1045,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,4,2,3,96.0,2.66667,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.88807,0.48753,0.48206,0.42395,0.76189,0.63473,0.59781,1133.904,1.301,1.191,0.596,0.0,1.301,19.893,10.511
161,949,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,5,3,3,180.0,2.22222,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,1.05772,0.51641,0.50104,0.44636,0.83506,0.69612,0.66061,1994.22,1.591,1.297,0.719,0.0,1.591,41.999,22.294
156,1052,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,4,2,3,96.0,2.66667,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.88498,0.48753,0.48206,0.42395,0.79672,0.65763,0.60593,1002.849,0.902,1.002,0.638,0.0,1.002,4.249,2.119
151,496,20.0,500.0,0.08165,0.1024,3.0,4.0,3.1,6,3,3,216.0,1.5,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.91116,0.53737,0.48857,0.46136,0.74868,0.59278,0.57948,1944.3,1.064,1.201,0.692,0.0,1.201,9.183,4.719
161,960,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,5,3,3,180.0,2.22222,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.86579,0.51641,0.50104,0.44636,0.83299,0.69576,0.66203,1923.303,1.628,1.342,0.672,0.0,1.628,43.676,23.277
151,949,20.0,500.0,0.08165,0.1024,3.0,4.0,3.1,6,3,3,216.0,1.5,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.9657,0.53737,0.48857,0.46136,0.90024,0.68113,0.64472,2341.585,1.768,1.406,0.832,0.0,1.768,48.64,25.459
151,960,20.0,500.0,0.08165,0.1024,3.0,4.0,3.1,6,3,3,216.0,1.5,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.89014,0.53737,0.48857,0.46136,0.89845,0.68106,0.64257,2259.305,1.909,1.733,0.911,0.0,1.909,52.075,28.593
161,962,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,5,3,3,180.0,2.22222,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.85906,0.51641,0.50104,0.44636,0.81218,0.67943,0.65743,2036.319,2.068,1.468,0.697,0.0,2.068,95.754,50.338
156,2476,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,4,2,3,96.0,2.66667,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.77058,0.48753,0.48206,0.42395,0.80218,0.66347,0.61222,1084.085,1.152,1.097,0.593,0.0,1.152,16.645,8.565
161,990,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,5,3,3,180.0,2.22222,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.83695,0.51641,0.50104,0.44636,0.84475,0.70049,0.65912,1803.748,1.201,1.135,0.679,0.0,1.201,21.298,11.044
158,3285,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,6,2,3,144.0,4.0,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.88339,0.49741,0.49341,0.44603,0.83076,0.72115,0.63422,1702.705,2.001,1.528,0.796,0.0,2.001,91.038,47.593
151,962,20.0,500.0,0.08165,0.1024,3.0,4.0,3.1,6,3,3,216.0,1.5,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.90982,0.53737,0.48857,0.46136,0.83093,0.64001,0.623,2365.43,2.181,1.551,0.799,0.0,2.181,100.0,52.191
161,998,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,5,3,3,180.0,2.22222,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.87584,0.51641,0.50104,0.44636,0.831,0.69424,0.66117,1895.02,1.342,1.211,0.624,0.0,1.342,23.823,12.717
161,1045,20.0,500.0,0.08165,0.1024,4.0,3.0,3.1,5,3,3,180.0,2.22222,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.87199,0.51641,0.50104,0.44636,0.81532,0.68007,0.64969,1921.942,1.46,1.219,0.589,0.0,1.46,27.983,14.899
