Sample no,RSN,fc_MPa,fy_MPa,Beam_Area_m2,Col_Area_m2,Bay_Width_X_m,Bay_Width_Y_m,Bay_Width_Z_m,No_of_bay_X,No_of_bay_Y,No_of_bay_Z,Plinth_Area_m2,Aspect Ratio,Reinforcement Ratio,T mean (sec),Max Aceleration (g),Max Velocity (cm/sec),Vmax/Amax (sec),Acceleration RMS (g),Velocity RMS (cm/sec),Arias Intensity,Cum. Abs. Velocity (cm/sec),Predominant Period (sec),Significant Duration (sec),Sa_T1 (g),Initial_T1 (s),Initial_T2 (s),Initial_T3 (s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR_all_floor,Max_Park_Ang_DI_storey,Park_Ang_DI
6,949,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0139626,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.9057,0.30383,0.2998,0.26487,0.55243,0.41917,0.4161,908.708,1.046,0.591,0.0,0.0,1.046,36.924,18.911
0,334,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,5,2,270.0,1.2,0.0139626,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.63415,0.32155,0.31958,0.2872,0.56792,0.44156,0.44009,1879.738,1.004,0.518,0.0,0.0,1.004,42.089,42.089
2,334,20.0,415.0,0.08165,0.09,3.0,3.0,3.1,6,5,2,270.0,1.2,0.0139626,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.71222,0.35191,0.34981,0.31432,0.63578,0.49501,0.49237,1792.458,1.191,0.541,0.0,0.0,1.191,66.351,66.351
5,496,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0139626,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.88418,0.30948,0.30272,0.27186,0.46663,0.395,0.38387,1037.026,0.81,0.526,0.0,0.0,0.81,20.639,10.345
7,962,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0139626,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.88554,0.29517,0.29517,0.25723,0.46913,0.40518,0.3703,738.6,1.289,0.645,0.0,0.0,1.289,59.802,30.665
6,960,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0139626,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.99915,0.30383,0.2998,0.26487,0.55019,0.41175,0.41087,867.837,0.868,0.554,0.0,0.0,0.868,24.437,12.341
5,949,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0139626,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.97189,0.30948,0.30272,0.27186,0.56325,0.44078,0.42134,1093.043,1.109,0.596,0.0,0.0,1.109,41.549,21.316
7,990,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0139626,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.84424,0.29517,0.29517,0.25723,0.53318,0.39814,0.38235,696.81,0.877,0.561,0.0,0.0,0.877,20.098,10.207
4,496,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,3,2,162.0,2.0,0.0139626,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.88282,0.31347,0.30475,0.27804,0.47699,0.39993,0.39763,1221.785,0.809,0.531,0.0,0.0,0.809,20.481,10.254
1,410,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,5,2,225.0,1.0,0.0139626,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.90561,0.31745,0.31745,0.28245,0.58703,0.45287,0.44281,1652.199,1.164,0.662,0.0,0.0,1.164,39.45,21.03
3,410,20.0,415.0,0.08165,0.09,3.0,3.0,3.1,5,5,2,225.0,1.0,0.0139626,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.81248,0.34743,0.34743,0.3091,0.63935,0.4963,0.48588,1558.188,1.306,0.702,0.0,0.0,1.306,45.358,24.062
6,962,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0139626,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.88435,0.30383,0.2998,0.26487,0.48348,0.414,0.38986,929.689,1.384,0.632,0.0,0.0,1.384,74.27,37.98
5,960,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0139626,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.98218,0.30948,0.30272,0.27186,0.56314,0.43706,0.41922,1045.948,0.934,0.578,0.0,0.0,0.934,29.804,15.3
7,998,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0139626,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.86805,0.29517,0.29517,0.25723,0.53812,0.40612,0.39128,731.317,1.161,0.661,0.0,0.0,1.161,37.681,19.658
4,949,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,3,2,162.0,2.0,0.0139626,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.97853,0.31347,0.30475,0.27804,0.57085,0.46007,0.42463,1277.762,1.166,0.604,0.0,0.0,1.166,45.59,23.446
7,1045,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0139626,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.90585,0.29517,0.29517,0.25723,0.52857,0.39941,0.38362,678.981,0.8,0.591,0.0,0.0,0.8,13.127,6.904
0,410,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,5,2,270.0,1.2,0.0139626,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.91639,0.32155,0.31958,0.2872,0.59451,0.45969,0.45642,1941.479,1.23,0.674,0.0,0.0,1.23,43.652,23.348
2,410,20.0,415.0,0.08165,0.09,3.0,3.0,3.1,6,5,2,270.0,1.2,0.0139626,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.83607,0.35191,0.34981,0.31432,0.64777,0.5045,0.50075,1817.103,1.304,0.695,0.0,0.0,1.304,46.22,24.511
6,990,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0139626,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.92616,0.30383,0.2998,0.26487,0.54743,0.40847,0.40588,867.961,0.888,0.578,0.0,0.0,0.888,21.073,10.888
7,1052,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0139626,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87984,0.29517,0.29517,0.25723,0.5361,0.39791,0.38455,679.954,0.743,0.507,0.0,0.0,0.743,13.013,13.013
4,960,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,3,2,162.0,2.0,0.0139626,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.984,0.31347,0.30475,0.27804,0.57627,0.46351,0.42989,1242.671,1.044,0.6,0.0,0.0,1.044,36.54,18.957
5,962,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0139626,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.87865,0.30948,0.30272,0.27186,0.49717,0.42832,0.4139,1118.021,1.468,0.628,0.0,0.0,1.468,86.933,44.387
1,496,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,5,2,225.0,1.0,0.0139626,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.88182,0.31745,0.31745,0.28245,0.48285,0.42114,0.39224,1618.037,0.885,0.526,0.0,0.0,0.885,26.745,26.745
3,496,20.0,415.0,0.08165,0.09,3.0,3.0,3.1,5,5,2,225.0,1.0,0.0139626,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.86223,0.34743,0.34743,0.3091,0.63371,0.4899,0.47828,1530.994,1.013,0.547,0.0,0.0,1.013,34.219,34.219
6,998,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0139626,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.8847,0.30383,0.2998,0.26487,0.54664,0.41289,0.41257,918.352,1.219,0.698,0.0,0.0,1.219,40.225,21.347
6,1045,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0139626,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.87113,0.30383,0.2998,0.26487,0.54361,0.4071,0.40436,857.066,0.881,0.634,0.0,0.0,0.881,18.657,10.073
5,990,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0139626,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.94569,0.30948,0.30272,0.27186,0.55603,0.43082,0.41195,1035.758,0.876,0.564,0.0,0.0,0.876,21.153,10.823
1,949,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,5,2,225.0,1.0,0.0139626,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.97675,0.31745,0.31745,0.28245,0.57784,0.44735,0.43882,1670.912,1.261,0.558,0.0,0.0,1.261,53.912,27.063
3,949,20.0,415.0,0.08165,0.09,3.0,3.0,3.1,5,5,2,225.0,1.0,0.0139626,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.92003,0.34743,0.34743,0.3091,0.63635,0.49341,0.48571,1577.838,1.424,0.565,0.0,0.0,1.424,59.985,30.01
4,962,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,3,2,162.0,2.0,0.0139626,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.86876,0.31347,0.30475,0.27804,0.50762,0.43111,0.42811,1310.74,1.575,0.642,0.0,0.0,1.575,98.908,50.595
6,1052,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0139626,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.85586,0.30383,0.2998,0.26487,0.54939,0.41145,0.40845,876.888,0.858,0.535,0.0,0.0,0.858,21.643,10.86
0,496,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,5,2,270.0,1.2,0.0139626,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.88091,0.32155,0.31958,0.2872,0.49098,0.42471,0.40551,1903.421,0.927,0.541,0.0,0.0,0.927,30.468,15.239
2,496,20.0,415.0,0.08165,0.09,3.0,3.0,3.1,6,5,2,270.0,1.2,0.0139626,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.86337,0.35191,0.34981,0.31432,0.6265,0.493,0.49139,1794.159,1.035,0.556,0.0,0.0,1.035,35.865,35.865
5,998,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0139626,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.89544,0.30948,0.30272,0.27186,0.55893,0.4363,0.41992,1103.183,1.229,0.734,0.0,0.0,1.229,39.632,21.464
1,960,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,5,2,225.0,1.0,0.0139626,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.99529,0.31745,0.31745,0.28245,0.57767,0.44909,0.43967,1641.331,1.177,0.582,0.0,0.0,1.177,46.388,23.643
3,960,20.0,415.0,0.08165,0.09,3.0,3.0,3.1,5,5,2,225.0,1.0,0.0139626,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.06705,0.34743,0.34743,0.3091,0.60177,0.4907,0.47292,1567.194,1.414,0.717,0.0,0.0,1.414,56.923,30.039
7,2476,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0139626,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.73143,0.29517,0.29517,0.25723,0.4909,0.36483,0.35522,613.002,0.562,0.422,0.0,0.0,0.562,0.954,0.954
4,990,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,3,2,162.0,2.0,0.0139626,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.94284,0.31347,0.30475,0.27804,0.56414,0.45166,0.41796,1219.59,0.906,0.56,0.0,0.0,0.906,23.992,12.213
5,1045,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0139626,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.8556,0.30948,0.30272,0.27186,0.54488,0.42938,0.41565,1064.225,0.894,0.511,0.0,0.0,0.894,21.148,21.148
0,949,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,5,2,270.0,1.2,0.0139626,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.96756,0.32155,0.31958,0.2872,0.58638,0.45753,0.45166,1959.208,1.297,0.559,0.0,0.0,1.297,57.29,28.761
2,949,20.0,415.0,0.08165,0.09,3.0,3.0,3.1,6,5,2,270.0,1.2,0.0139626,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.90899,0.35191,0.34981,0.31432,0.63544,0.49901,0.49593,1845.376,1.467,0.558,0.0,0.0,1.467,64.007,64.007
5,1052,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0139626,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.86321,0.30948,0.30272,0.27186,0.55891,0.43308,0.41129,1068.073,0.903,0.497,0.0,0.0,0.903,24.65,24.65
4,998,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,3,2,162.0,2.0,0.0139626,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.90587,0.31347,0.30475,0.27804,0.56521,0.4555,0.42285,1287.237,1.231,0.755,0.0,0.0,1.231,39.031,21.366
0,960,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,5,2,270.0,1.2,0.0139626,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.01206,0.32155,0.31958,0.2872,0.57794,0.45506,0.45341,1940.22,1.259,0.598,0.0,0.0,1.259,50.756,26.038
2,960,20.0,415.0,0.08165,0.09,3.0,3.0,3.1,6,5,2,270.0,1.2,0.0139626,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.06142,0.35191,0.34981,0.31432,0.62779,0.50358,0.49586,1800.517,1.292,0.731,0.0,0.0,1.292,53.292,28.565
1,962,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,5,2,225.0,1.0,0.0139626,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.86303,0.31745,0.31745,0.28245,0.52083,0.44847,0.42171,1716.404,1.824,0.573,0.0,0.0,1.824,100.0,62.406
3,962,20.0,415.0,0.08165,0.09,3.0,3.0,3.1,5,5,2,225.0,1.0,0.0139626,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.81199,0.34743,0.34743,0.3091,0.54407,0.48379,0.45063,1615.685,2.086,0.614,0.0,0.0,2.086,100.0,74.756
4,1045,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,3,2,162.0,2.0,0.0139626,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.86394,0.31347,0.30475,0.27804,0.54029,0.44266,0.42086,1275.177,1.071,0.536,0.0,0.0,1.071,32.013,16.046
6,2476,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0139626,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.72974,0.30383,0.2998,0.26487,0.50072,0.37784,0.37148,775.038,0.578,0.445,0.0,0.0,0.578,1.582,1.582
4,1052,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,3,2,162.0,2.0,0.0139626,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87731,0.31347,0.30475,0.27804,0.5678,0.45358,0.41621,1257.059,0.946,0.516,0.0,0.0,0.946,28.386,28.386
7,2510,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0139626,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.65571,0.29517,0.29517,0.25723,0.52644,0.39219,0.37862,654.699,0.672,0.476,0.0,0.0,0.672,7.609,7.609
1,990,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,5,5,2,225.0,1.0,0.0139626,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.94045,0.31745,0.31745,0.28245,0.57,0.44137,0.4318,1619.436,0.979,0.505,0.0,0.0,0.979,31.441,31.441
3,990,20.0,415.0,0.08165,0.09,3.0,3.0,3.1,5,5,2,225.0,1.0,0.0139626,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.9457,0.34743,0.34743,0.3091,0.63146,0.48939,0.47988,1515.211,1.088,0.551,0.0,0.0,1.088,42.163,21.09
0,962,20.0,415.0,0.08165,0.09,3.0,3.0,2.9,6,5,2,270.0,1.2,0.0139626,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.8977,0.32155,0.31958,0.2872,0.57403,0.45578,0.45272,2019.08,1.962,0.573,0.0,0.0,1.962,100.0,69.746
2,962,20.0,415.0,0.08165,0.09,3.0,3.0,3.1,6,5,2,270.0,1.2,0.0139626,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.79323,0.35191,0.34981,0.31432,0.55297,0.48933,0.46389,1883.774,2.085,0.623,0.0,0.0,2.085,100.0,77.711
