Sample no,RSN,fc (MPa),fy (MPa),Ab (m2),Ac (m2),Lx (m),Ly (m),Lz (m),Nx,Ny,Nz,Ap (m2),AR,Kfc,ρ,Tm (sec),PGA (g),PGV (cm/sec),PGV/PGA (sec),A RMS (g),V RMS (cm/sec),IA,CAV (cm/sec),Tpred (sec),Dsig (sec),Sa(T1) (g),T1 (s),T2 (s),T3 (s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR,Max_Park_Ang_DI_storey,Park_Ang_DI
2,1052,15,415,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3,1.2,0.0085518,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87999,0.47532,0.44467,0.42364,0.76675,0.65843,0.59137,516.596,1.454,0.802,0,0,1.454,26.165,26.165
2,2476,15,415,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3,1.2,0.0085518,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.7569,0.47532,0.44467,0.42364,0.76432,0.65985,0.59655,524.267,1.836,0.756,0,0,1.836,61.942,61.942
2,2510,15,415,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3,1.2,0.0085518,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.76835,0.47532,0.44467,0.42364,0.765,0.65971,0.59562,534.505,1.977,0.775,0,0,1.977,99.625,99.625
2,2990,15,415,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3,1.2,0.0085518,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.9129,0.47532,0.44467,0.42364,0.76504,0.66187,0.60114,535.994,2.316,0.73,0,0,2.316,100,100
2,3282,15,415,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3,1.2,0.0085518,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.77034,0.47532,0.44467,0.42364,0.76735,0.66336,0.60168,550.22,2.669,0.774,0,0,2.669,100,100
2,3285,15,415,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3,1.2,0.0085518,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.87012,0.47532,0.44467,0.42364,0.76607,0.66321,0.60457,542.711,2.914,0.83,0,0,2.914,100,100
2,3319,15,415,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3,1.2,0.0085518,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.92286,0.47532,0.44467,0.42364,0.77727,0.67279,0.61342,548.082,2.503,0.94,0,0,2.503,100,100
2,3749,15,415,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3,1.2,0.0085518,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.87916,0.47532,0.44467,0.42364,0.71931,0.62301,0.57692,535.242,2.102,0.807,0,0,2.102,74.696,74.691
2,4199,15,415,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3,1.2,0.0085518,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.78594,0.47532,0.44467,0.42364,0.7715,0.66385,0.59708,531.939,1.808,0.847,0,0,1.808,78.151,78.14
2,4455,15,415,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3,1.2,0.0085518,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.87593,0.47532,0.44467,0.42364,0.76072,0.65502,0.59215,507.846,1.433,0.909,0,0,1.433,28.824,28.78
2,4458,15,415,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3,1.2,0.0085518,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.87714,0.47532,0.44467,0.42364,0.77402,0.66848,0.6057,526.501,1.761,0.783,0,0,1.761,71.954,71.954
2,4863,15,415,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3,1.2,0.0085518,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.92369,0.47532,0.44467,0.42364,0.76109,0.65581,0.59485,519.147,1.527,0.831,0,0,1.527,43.878,43.872
