Sample no,RSN,fc (MPa),fy (MPa),Ab (m2),Ac (m2),Lx (m),Ly (m),Lz (m),Nx,Ny,Nz,Ap (m2),AR,Kfc,ρ,Tm (sec),PGA (g),PGV (cm/sec),PGV/PGA (sec),A RMS (g),V RMS (cm/sec),IA,CAV (cm/sec),Tpred (sec),Dsig (sec),Sa(T1) (g),T1 (s),T2 (s),T3 (s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR,Max_Park_Ang_DI_storey,Park_Ang_DI
0,4199,15,415,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1,1.2,0.0114919,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.64911,0.31298,0.31298,0.26795,0.51903,0.41135,0.38766,207.431,0.638,0.449,0,0,0.638,2.493,2.493
0,4455,15,415,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1,1.2,0.0114919,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.95297,0.31298,0.31298,0.26795,0.52598,0.42777,0.39907,220.594,0.859,0.521,0,0,0.859,21.522,21.522
0,4458,15,415,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1,1.2,0.0114919,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.91598,0.31298,0.31298,0.26795,0.52116,0.42868,0.3995,231.308,1.057,0.537,0,0,1.057,54.567,54.567
0,4863,15,415,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1,1.2,0.0114919,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.878,0.31298,0.31298,0.26795,0.52228,0.42653,0.39822,222.251,0.907,0.526,0,0,0.907,25.74,25.74
0,5117,15,415,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1,1.2,0.0114919,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.89543,0.31298,0.31298,0.26795,0.52973,0.4304,0.40197,239.204,1.653,0.574,0,0,1.653,70.331,70.331
0,5259,15,415,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1,1.2,0.0114919,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.71317,0.31298,0.31298,0.26795,0.5149,0.41441,0.38704,220.451,0.864,0.53,0,0,0.864,15.683,15.683
0,5470,15,415,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1,1.2,0.0114919,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.8824,0.31298,0.31298,0.26795,0.52035,0.42759,0.39882,230.028,1.103,0.531,0,0,1.103,62.348,62.348
0,5665,15,415,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1,1.2,0.0114919,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.85,0.31298,0.31298,0.26795,0.52085,0.4265,0.39801,231,1.095,0.57,0,0,1.095,44.275,44.275
0,5676,15,415,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1,1.2,0.0114919,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.62007,0.31298,0.31298,0.26795,0.51613,0.40869,0.38603,208.619,0.649,0.443,0,0,0.649,2.562,2.562
0,5814,15,415,0.07475,0.0729,2.6,2.6,2.9,2,2,2,27.04,1,1.2,0.0114919,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.91362,0.31298,0.31298,0.26795,0.51938,0.42573,0.39641,225.848,0.939,0.536,0,0,0.939,32.34,32.34
1,139,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.86243,0.33439,0.32579,0.27974,0.53129,0.44506,0.41429,301.015,1.103,0.565,0,0,1.103,43.299,43.299
1,334,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.63973,0.33439,0.32579,0.27974,0.55019,0.43997,0.4212,302.057,1.036,0.524,0,0,1.036,41.452,41.452
1,410,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.89143,0.33439,0.32579,0.27974,0.56177,0.45309,0.43195,310.101,1.257,0.655,0,0,1.257,40.585,20.391
1,496,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.87636,0.33439,0.32579,0.27974,0.48651,0.4172,0.38514,304.887,0.951,0.534,0,0,0.951,31.674,31.674
1,949,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.89463,0.33439,0.32579,0.27974,0.55678,0.44566,0.42772,310.879,1.37,0.559,0,0,1.37,56.692,56.692
1,960,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.02787,0.33439,0.32579,0.27974,0.56082,0.45072,0.43181,308.155,1.212,0.56,0,0,1.212,42.17,42.17
1,962,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.88636,0.33439,0.32579,0.27974,0.51062,0.4532,0.41288,314.947,1.742,0.587,0,0,1.742,100,100
1,990,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.9436,0.33439,0.32579,0.27974,0.55276,0.44641,0.42467,302.579,0.987,0.533,0,0,0.987,30.014,30.014
1,998,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.87516,0.33439,0.32579,0.27974,0.56703,0.45124,0.43332,311.939,1.356,0.701,0,0,1.356,41.089,20.838
1,1045,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.92376,0.33439,0.32579,0.27974,0.54291,0.44955,0.42497,316.739,1.62,0.545,0,0,1.62,56.878,56.878
1,1052,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87344,0.33439,0.32579,0.27974,0.55058,0.44156,0.42231,309.193,1.056,0.508,0,0,1.056,36.048,36.048
1,2476,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.73635,0.33439,0.32579,0.27974,0.52543,0.41371,0.40122,278.175,0.672,0.477,0,0,0.672,3.287,3.287
1,2510,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.76939,0.33439,0.32579,0.27974,0.55483,0.4481,0.42892,306.932,1.11,0.523,0,0,1.11,50.567,50.567
1,2990,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.90234,0.33439,0.32579,0.27974,0.55629,0.44862,0.43008,313.121,1.548,0.568,0,0,1.548,98.16,98.16
1,3282,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.64629,0.33439,0.32579,0.27974,0.55819,0.44785,0.42811,304.99,1.17,0.573,0,0,1.17,40.952,40.952
1,3285,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.89064,0.33439,0.32579,0.27974,0.55422,0.44899,0.42738,304.557,1.158,0.605,0,0,1.158,87.84,43.948
1,3319,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.89952,0.33439,0.32579,0.27974,0.5636,0.45215,0.43298,310.603,1.426,0.615,0,0,1.426,77.239,38.657
1,3749,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,1.04902,0.33439,0.32579,0.27974,0.55609,0.45298,0.42967,305.724,1.171,0.578,0,0,1.171,59.261,59.261
1,4199,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.65746,0.33439,0.32579,0.27974,0.55583,0.44514,0.4271,302.299,1.039,0.558,0,0,1.039,42.529,42.529
1,4455,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.85149,0.33439,0.32579,0.27974,0.5546,0.44451,0.42559,292.3,0.89,0.536,0,0,0.89,25.313,25.313
1,4458,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.89154,0.33439,0.32579,0.27974,0.55243,0.44988,0.42808,306.373,1.107,0.558,0,0,1.107,69.708,69.708
1,4863,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.88735,0.33439,0.32579,0.27974,0.55979,0.45191,0.43083,300.596,1.005,0.573,0,0,1.005,37.883,37.883
1,5117,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.87944,0.33439,0.32579,0.27974,0.5706,0.45216,0.43684,324.671,2.075,0.664,0,0,2.075,100,51.117
1,5259,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.71331,0.33439,0.32579,0.27974,0.55705,0.44861,0.42958,298.149,0.981,0.543,0,0,0.981,47.425,47.425
1,5470,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.87721,0.33439,0.32579,0.27974,0.55802,0.45066,0.43096,308.995,1.325,0.613,0,0,1.325,89.646,44.854
1,5665,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.88597,0.33439,0.32579,0.27974,0.56061,0.45032,0.43178,309.273,1.311,0.582,0,0,1.311,62.957,62.957
1,5676,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.63933,0.33439,0.32579,0.27974,0.55001,0.43354,0.41982,288.626,0.74,0.473,0,0,0.74,9.508,9.508
1,5814,15,415,0.07475,0.0729,2.6,2.6,2.9,3,2,2,40.56,1.5,1.2,0.0114919,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.88395,0.33439,0.32579,0.27974,0.55228,0.44675,0.42706,300.154,0.946,0.536,0,0,0.946,44.027,44.027
2,139,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.98551,0.34723,0.33327,0.29126,0.57892,0.46241,0.45673,375.093,1.101,0.568,0,0,1.101,43.829,43.829
2,334,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.69214,0.34723,0.33327,0.29126,0.57203,0.45899,0.45141,379.398,1.11,0.529,0,0,1.11,56.552,56.552
2,410,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.81147,0.34723,0.33327,0.29126,0.58667,0.46482,0.46266,388.452,1.393,0.672,0,0,1.393,48.51,24.403
2,496,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.86253,0.34723,0.33327,0.29126,0.53335,0.4479,0.42894,385.131,1.042,0.554,0,0,1.042,39.68,39.68
2,949,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.92009,0.34723,0.33327,0.29126,0.5837,0.46331,0.45888,390.027,1.432,0.555,0,0,1.432,65.561,65.561
2,960,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.06671,0.34723,0.33327,0.29126,0.56861,0.46128,0.45105,388.802,1.418,0.645,0,0,1.418,52.155,26.167
2,962,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.81404,0.34723,0.33327,0.29126,0.57913,0.4631,0.45626,402.834,2.154,0.595,0,0,2.154,100,100
2,990,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.9471,0.34723,0.33327,0.29126,0.57454,0.46085,0.45396,378.902,1.135,0.525,0,0,1.135,44.926,44.926
2,998,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.93885,0.34723,0.33327,0.29126,0.57958,0.45893,0.45361,389.324,1.392,0.698,0,0,1.392,41.317,20.887
2,1045,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.92411,0.34723,0.33327,0.29126,0.57213,0.46315,0.45706,402.126,1.953,0.59,0,0,1.953,75.417,37.709
2,1052,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.86731,0.34723,0.33327,0.29126,0.57043,0.45788,0.44987,387.702,1.131,0.545,0,0,1.131,44.227,44.227
2,2476,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.70594,0.34723,0.33327,0.29126,0.55115,0.43217,0.42603,353.374,0.753,0.532,0,0,0.753,6.777,6.777
2,2510,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.74087,0.34723,0.33327,0.29126,0.57621,0.46361,0.45568,384.04,1.197,0.551,0,0,1.197,68.492,68.492
2,2990,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.8369,0.34723,0.33327,0.29126,0.58037,0.46341,0.4597,394.302,1.725,0.551,0,0,1.725,100,100
2,3282,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.68901,0.34723,0.33327,0.29126,0.57846,0.46148,0.45749,384.265,1.329,0.541,0,0,1.329,60.352,60.352
2,3285,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.90812,0.34723,0.33327,0.29126,0.57797,0.46346,0.45589,383.589,1.434,0.649,0,0,1.434,100,59.661
2,3319,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.89012,0.34723,0.33327,0.29126,0.58078,0.4648,0.4564,386.552,1.421,0.578,0,0,1.421,84.753,84.753
2,3749,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,1.04589,0.34723,0.33327,0.29126,0.56649,0.46393,0.45068,383.462,1.164,0.586,0,0,1.164,62.573,62.573
2,4199,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.70029,0.34723,0.33327,0.29126,0.57388,0.46046,0.45469,371.781,1.044,0.522,0,0,1.044,51.052,51.052
2,4455,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.85793,0.34723,0.33327,0.29126,0.58288,0.46041,0.45739,379.627,1.041,0.601,0,0,1.041,30.856,15.451
2,4458,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.86969,0.34723,0.33327,0.29126,0.57384,0.46221,0.45401,380.829,1.217,0.582,0,0,1.217,79.028,79.028
2,4863,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.82329,0.34723,0.33327,0.29126,0.57437,0.46369,0.45455,379.796,1.04,0.548,0,0,1.04,49.147,49.147
2,5117,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.85388,0.34723,0.33327,0.29126,0.59349,0.47039,0.46661,404.77,2.071,0.689,0,0,2.071,100,54.171
2,5259,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.72193,0.34723,0.33327,0.29126,0.57735,0.46267,0.45617,376.643,1.069,0.537,0,0,1.069,63.123,63.123
2,5470,15,415,0.07475,0.0729,2.6,2.6,2.9,4,2,2,54.08,2,1.2,0.0114919,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.85163,0.34723,0.33327,0.29126,0.57696,0.46222,0.45638,381.108,1.248,0.632,0,0,1.248,100,56.787
