Sample no,RSN,fc_MPa,fy_MPa,Beam_Area_m2,Col_Area_m2,Bay_Width_X_m,Bay_Width_Y_m,Bay_Width_Z_m,No_of_bay_X,No_of_bay_Y,No_of_bay_Z,Plinth_Area_m2,Aspect Ratio,Reinforcement Ratio,T mean (sec),Max Aceleration (g),Max Velocity (cm/sec),Vmax/Amax (sec),Acceleration RMS (g),Velocity RMS (cm/sec),Arias Intensity,Cum. Abs. Velocity (cm/sec),Predominant Period (sec),Significant Duration (sec),Sa_T1 (g),Initial_T1 (s),Initial_T2 (s),Initial_T3 (s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR_all_floor,Max_Park_Ang_DI_storey,Park_Ang_DI
0,496,15.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,2,81.12,3.0,0.0085518,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.87894,0.38416,0.35873,0.34231,0.61535,0.52853,0.4751,595.086,1.28,0.634,0.0,0.0,1.28,33.628,33.628
10,1045,15.0,415.0,0.07475,0.0529,2.6,3.6,3.0,5,2,2,93.6,1.80556,0.0085518,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.87385,0.50922,0.46291,0.4393,0.77042,0.62484,0.60027,513.836,2.971,0.895,0.0,0.0,2.971,95.996,95.917
2,3285,15.0,415.0,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3.0,0.0085518,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.87012,0.47532,0.44467,0.42364,0.76607,0.66321,0.60457,542.711,2.914,0.83,0.0,0.0,2.914,100.0,100.0
20,2476,15.0,415.0,0.07475,0.0529,2.6,3.6,3.2,4,2,2,74.88,1.44444,0.0085518,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.79683,0.54711,0.50108,0.46567,0.8861,0.69215,0.67511,388.277,2.865,0.913,0.0,0.0,2.865,100.0,100.0
10,1052,15.0,415.0,0.07475,0.0529,2.6,3.6,3.0,5,2,2,93.6,1.80556,0.0085518,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.86139,0.50922,0.46291,0.4393,0.81315,0.65228,0.61468,484.206,1.693,0.973,0.0,0.0,1.693,45.979,45.686
5,990,15.0,415.0,0.07475,0.0529,3.6,2.6,3.2,5,2,2,93.6,3.46154,0.0085518,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.85117,0.54266,0.52415,0.48077,0.88268,0.76071,0.69807,444.438,1.681,0.851,0.0,0.0,1.681,48.816,48.789
0,949,15.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,2,81.12,3.0,0.0085518,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.96142,0.38416,0.35873,0.34231,0.61614,0.53036,0.4765,627.003,1.782,0.71,0.0,0.0,1.782,63.807,63.798
7,4455,15.0,415.0,0.07475,0.0529,2.6,2.6,3.0,5,2,2,67.6,2.5,0.0085518,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.86463,0.42872,0.40234,0.37749,0.69197,0.58198,0.53616,451.714,1.16,0.845,0.0,0.0,1.16,13.65,13.591
0,960,15.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,2,81.12,3.0,0.0085518,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.92407,0.38416,0.35873,0.34231,0.58442,0.50583,0.46705,604.044,1.49,0.805,0.0,0.0,1.49,52.246,52.182
17,5117,15.0,415.0,0.07475,0.0529,3.6,2.6,3.2,4,2,2,74.88,2.76923,0.0085518,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.9217,0.53274,0.51769,0.46678,0.85956,0.73098,0.69639,391.499,3.022,0.887,0.0,0.0,3.022,100.0,100.0
5,998,15.0,415.0,0.07475,0.0529,3.6,2.6,3.2,5,2,2,93.6,3.46154,0.0085518,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.85751,0.54266,0.52415,0.48077,0.87528,0.75855,0.70492,473.176,2.662,0.854,0.0,0.0,2.662,83.474,83.45
15,2476,15.0,415.0,0.07475,0.0529,3.6,2.6,2.75,4,2,2,74.88,2.76923,0.0085518,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.74396,0.43058,0.41936,0.37742,0.69078,0.58434,0.55003,438.887,1.558,0.67,0.0,0.0,1.558,66.174,66.174
7,4458,15.0,415.0,0.07475,0.0529,2.6,2.6,3.0,5,2,2,67.6,2.5,0.0085518,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.88014,0.42872,0.40234,0.37749,0.6848,0.57819,0.53749,475.427,1.575,0.692,0.0,0.0,1.575,66.862,66.862
5,1045,15.0,415.0,0.07475,0.0529,3.6,2.6,3.2,5,2,2,93.6,3.46154,0.0085518,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.86591,0.54266,0.52415,0.48077,0.83997,0.72674,0.68101,488.53,3.585,0.875,0.0,0.0,3.585,100.0,100.0
22,5259,15.0,415.0,0.07475,0.0529,2.6,2.6,3.0,4,3,2,81.12,1.33333,0.0085518,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.7379,0.43647,0.41786,0.3777,0.70547,0.56305,0.56072,545.416,2.052,0.674,0.0,0.0,2.052,84.636,84.636
0,962,15.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,2,81.12,3.0,0.0085518,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.91372,0.38416,0.35873,0.34231,0.54564,0.47599,0.45375,637.649,2.364,0.731,0.0,0.0,2.364,100.0,100.0
5,1052,15.0,415.0,0.07475,0.0529,3.6,2.6,3.2,5,2,2,93.6,3.46154,0.0085518,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.83237,0.54266,0.52415,0.48077,0.87335,0.75279,0.68849,451.117,1.635,0.974,0.0,0.0,1.635,37.283,37.129
12,5117,15.0,415.0,0.07475,0.0529,4.5,2.6,2.75,4,2,2,93.6,3.46154,0.0085518,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.99512,0.47695,0.47664,0.41844,0.77084,0.66173,0.6314,459.363,2.602,0.769,0.0,0.0,2.602,100.0,100.0
7,4863,15.0,415.0,0.07475,0.0529,2.6,2.6,3.0,5,2,2,67.6,2.5,0.0085518,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.895,0.42872,0.40234,0.37749,0.65823,0.55719,0.5228,467.599,1.401,0.705,0.0,0.0,1.401,45.42,45.42
0,990,15.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,2,81.12,3.0,0.0085518,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.97441,0.38416,0.35873,0.34231,0.61526,0.52989,0.47644,597.657,1.358,0.647,0.0,0.0,1.358,39.494,39.494
20,2510,15.0,415.0,0.07475,0.0529,2.6,3.6,3.2,4,2,2,74.88,1.44444,0.0085518,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.76736,0.54711,0.50108,0.46567,0.88353,0.70017,0.68146,393.19,2.961,0.887,0.0,0.0,2.961,100.0,100.0
10,2476,15.0,415.0,0.07475,0.0529,2.6,3.6,3.0,5,2,2,93.6,1.80556,0.0085518,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.79005,0.50922,0.46291,0.4393,0.82227,0.6654,0.6261,493.366,2.577,0.911,0.0,0.0,2.577,100.0,100.0
0,998,15.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,2,81.12,3.0,0.0085518,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.90662,0.38416,0.35873,0.34231,0.61572,0.52912,0.47501,594.22,1.197,0.667,0.0,0.0,1.197,20.902,20.902
0,1045,15.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,2,81.12,3.0,0.0085518,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.8754,0.38416,0.35873,0.34231,0.59423,0.51416,0.47041,639.635,2.19,0.683,0.0,0.0,2.19,72.345,72.345
15,2510,15.0,415.0,0.07475,0.0529,3.6,2.6,2.75,4,2,2,74.88,2.76923,0.0085518,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.71045,0.43058,0.41936,0.37742,0.69465,0.58541,0.54836,444.683,1.723,0.73,0.0,0.0,1.723,100.0,100.0
0,1052,15.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,2,81.12,3.0,0.0085518,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.8792,0.38416,0.35873,0.34231,0.615,0.52896,0.47505,604.337,1.315,0.658,0.0,0.0,1.315,36.068,36.068
5,2476,15.0,415.0,0.07475,0.0529,3.6,2.6,3.2,5,2,2,93.6,3.46154,0.0085518,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.79453,0.54266,0.52415,0.48077,0.88282,0.76256,0.70387,466.376,2.948,0.868,0.0,0.0,2.948,100.0,100.0
17,5259,15.0,415.0,0.07475,0.0529,3.6,2.6,3.2,4,2,2,74.88,2.76923,0.0085518,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.79393,0.53274,0.51769,0.46678,0.86136,0.73269,0.69811,405.012,3.823,0.814,0.0,0.0,3.823,100.0,100.0
2,3319,15.0,415.0,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3.0,0.0085518,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.92286,0.47532,0.44467,0.42364,0.77727,0.67279,0.61342,548.082,2.503,0.94,0.0,0.0,2.503,100.0,100.0
12,5259,15.0,415.0,0.07475,0.0529,4.5,2.6,2.75,4,2,2,93.6,3.46154,0.0085518,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.77254,0.47695,0.47664,0.41844,0.76367,0.65671,0.628,479.622,4.409,0.788,0.0,0.0,4.409,100.0,100.0
22,5470,15.0,415.0,0.07475,0.0529,2.6,2.6,3.0,4,3,2,81.12,1.33333,0.0085518,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.88072,0.43647,0.41786,0.3777,0.71138,0.56719,0.56324,544.91,2.075,0.731,0.0,0.0,2.075,100.0,100.0
7,5117,15.0,415.0,0.07475,0.0529,2.6,2.6,3.0,5,2,2,67.6,2.5,0.0085518,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.86977,0.42872,0.40234,0.37749,0.69016,0.58562,0.54621,501.903,2.418,0.852,0.0,0.0,2.418,94.882,94.863
20,2990,15.0,415.0,0.07475,0.0529,2.6,3.6,3.2,4,2,2,74.88,1.44444,0.0085518,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,1.01032,0.54711,0.50108,0.46567,0.87586,0.68776,0.67205,411.327,3.954,1.008,0.0,0.0,3.954,100.0,100.0
10,2510,15.0,415.0,0.07475,0.0529,2.6,3.6,3.0,5,2,2,93.6,1.80556,0.0085518,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.79168,0.50922,0.46291,0.4393,0.8223,0.66414,0.62697,501.939,2.786,0.883,0.0,0.0,2.786,100.0,100.0
2,3749,15.0,415.0,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3.0,0.0085518,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.87916,0.47532,0.44467,0.42364,0.71931,0.62301,0.57692,535.242,2.102,0.807,0.0,0.0,2.102,74.696,74.691
0,2476,15.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,2,81.12,3.0,0.0085518,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.68471,0.38416,0.35873,0.34231,0.60031,0.51451,0.46135,560.004,1.024,0.656,0.0,0.0,1.024,9.605,9.605
15,2990,15.0,415.0,0.07475,0.0529,3.6,2.6,2.75,4,2,2,74.88,2.76923,0.0085518,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.87631,0.43058,0.41936,0.37742,0.69627,0.58902,0.5538,456.699,2.464,0.724,0.0,0.0,2.464,100.0,100.0
17,5470,15.0,415.0,0.07475,0.0529,3.6,2.6,3.2,4,2,2,74.88,2.76923,0.0085518,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.89148,0.53274,0.51769,0.46678,0.87548,0.74366,0.70445,387.524,2.828,0.968,0.0,0.0,2.828,100.0,100.0
5,2510,15.0,415.0,0.07475,0.0529,3.6,2.6,3.2,5,2,2,93.6,3.46154,0.0085518,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.78245,0.54266,0.52415,0.48077,0.87655,0.75923,0.70414,473.048,3.056,0.822,0.0,0.0,3.056,100.0,100.0
12,5470,15.0,415.0,0.07475,0.0529,4.5,2.6,2.75,4,2,2,93.6,3.46154,0.0085518,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.90403,0.47695,0.47664,0.41844,0.7789,0.66787,0.63462,466.414,2.762,0.806,0.0,0.0,2.762,100.0,100.0
2,4199,15.0,415.0,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3.0,0.0085518,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.78594,0.47532,0.44467,0.42364,0.7715,0.66385,0.59708,531.939,1.808,0.847,0.0,0.0,1.808,78.151,78.14
20,3282,15.0,415.0,0.07475,0.0529,2.6,3.6,3.2,4,2,2,74.88,1.44444,0.0085518,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.87111,0.54711,0.50108,0.46567,0.888,0.70058,0.6829,406.981,3.747,0.937,0.0,0.0,3.747,100.0,100.0
2,4455,15.0,415.0,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3.0,0.0085518,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.87593,0.47532,0.44467,0.42364,0.76072,0.65502,0.59215,507.846,1.433,0.909,0.0,0.0,1.433,28.824,28.78
15,3282,15.0,415.0,0.07475,0.0529,3.6,2.6,2.75,4,2,2,74.88,2.76923,0.0085518,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.84799,0.43058,0.41936,0.37742,0.69586,0.59006,0.55776,460.656,2.609,0.674,0.0,0.0,2.609,100.0,100.0
7,5259,15.0,415.0,0.07475,0.0529,2.6,2.6,3.0,5,2,2,67.6,2.5,0.0085518,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.74992,0.42872,0.40234,0.37749,0.69195,0.58315,0.5384,477.669,1.628,0.704,0.0,0.0,1.628,63.662,63.662
10,2990,15.0,415.0,0.07475,0.0529,2.6,3.6,3.0,5,2,2,93.6,1.80556,0.0085518,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.87472,0.50922,0.46291,0.4393,0.81815,0.65688,0.61753,519.151,3.276,0.907,0.0,0.0,3.276,100.0,100.0
22,5665,15.0,415.0,0.07475,0.0529,2.6,2.6,3.0,4,3,2,81.12,1.33333,0.0085518,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.91083,0.43647,0.41786,0.3777,0.7053,0.56725,0.56013,549.405,2.004,0.72,0.0,0.0,2.004,100.0,100.0
2,4458,15.0,415.0,0.07475,0.0529,2.6,2.6,3.2,6,2,2,81.12,3.0,0.0085518,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.87714,0.47532,0.44467,0.42364,0.77402,0.66848,0.6057,526.501,1.761,0.783,0.0,0.0,1.761,71.954,71.954
17,5665,15.0,415.0,0.07475,0.0529,3.6,2.6,3.2,4,2,2,74.88,2.76923,0.0085518,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.88468,0.53274,0.51769,0.46678,0.8684,0.73702,0.69887,406.805,4.265,0.906,0.0,0.0,4.265,100.0,100.0
0,2510,15.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,2,81.12,3.0,0.0085518,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.67291,0.38416,0.35873,0.34231,0.61665,0.53014,0.47546,590.004,1.299,0.647,0.0,0.0,1.299,55.057,55.057
