33,139,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.84721,0.32874,0.32874,0.28938,0.52967,0.4092,0.39903,622.72,0.874,0.828,0.0,0.0,0.874,4.883,4.883
34,139,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,3,2,2,96.0,1.5,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.98191,0.34645,0.33724,0.30003,0.58348,0.44621,0.43562,925.156,1.082,0.968,0.0,0.0,1.082,11.512,5.876
35,139,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,4,2,2,128.0,2.0,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.96082,0.35665,0.34195,0.31026,0.59828,0.47357,0.44392,1168.789,1.126,1.018,0.0,0.0,1.126,13.54,7.068
33,334,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.63561,0.32874,0.32874,0.28938,0.51274,0.39073,0.38247,508.969,0.631,0.57,0.0,0.0,0.631,0.0,0.0
33,410,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.90484,0.32874,0.32874,0.28938,0.5235,0.39955,0.39225,530.32,0.688,0.692,0.0,0.0,0.692,0.0,0.0
31,139,20.0,500.0,0.08165,0.1024,4.0,3.0,2.9,5,5,2,300.0,1.33333,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.87175,0.33528,0.31845,0.28884,0.53305,0.44044,0.43581,2879.926,0.924,0.694,0.0,0.0,0.924,9.335,9.335
32,139,20.0,500.0,0.08165,0.1024,4.0,3.0,2.9,6,5,2,360.0,1.6,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.90022,0.33728,0.32255,0.29328,0.53388,0.44569,0.43968,3363.279,0.953,0.707,0.0,0.0,0.953,10.909,10.909
33,496,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.87922,0.32874,0.32874,0.28938,0.51986,0.40276,0.39299,637.37,0.899,0.831,0.0,0.0,0.899,4.655,4.655
34,334,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,3,2,2,96.0,1.5,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.6858,0.34645,0.33724,0.30003,0.55698,0.42947,0.41937,842.04,0.868,0.773,0.0,0.0,0.868,3.992,3.992
33,3282,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.67043,0.32874,0.32874,0.28938,0.53215,0.40424,0.39628,575.433,0.772,0.769,0.0,0.0,0.772,1.287,1.287
33,949,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.905,0.32874,0.32874,0.28938,0.53969,0.41371,0.40482,626.441,0.854,0.774,0.0,0.0,0.854,3.914,3.914
33,960,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.01592,0.32874,0.32874,0.28938,0.54578,0.41865,0.40785,676.84,1.029,0.942,0.0,0.0,1.029,8.668,4.42
33,962,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.91188,0.32874,0.32874,0.28938,0.44489,0.38558,0.35877,677.163,0.993,0.85,0.0,0.0,0.993,8.408,8.408
35,334,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,4,2,2,128.0,2.0,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.71358,0.35665,0.34195,0.31026,0.58074,0.46089,0.42909,1103.281,0.955,0.829,0.0,0.0,0.955,6.646,6.646
34,410,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,3,2,2,96.0,1.5,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.80723,0.34645,0.33724,0.30003,0.5695,0.43774,0.42694,844.506,0.877,0.873,0.0,0.0,0.877,4.287,4.287
33,990,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.95292,0.32874,0.32874,0.28938,0.52941,0.40343,0.39577,609.194,0.812,0.725,0.0,0.0,0.812,2.346,2.346
33,998,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.81009,0.32874,0.32874,0.28938,0.54121,0.41589,0.40484,670.434,0.991,0.855,0.0,0.0,0.991,8.775,8.775
33,3285,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.86989,0.32874,0.32874,0.28938,0.53822,0.41104,0.40326,616.221,0.854,0.814,0.0,0.0,0.854,3.866,3.866
34,496,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,3,2,2,96.0,1.5,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.86367,0.34645,0.33724,0.30003,0.4968,0.39689,0.39369,835.572,0.852,0.787,0.0,0.0,0.852,3.819,3.819
33,1045,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.88512,0.32874,0.32874,0.28938,0.52688,0.40561,0.3959,585.36,0.801,0.801,0.0,0.0,0.801,1.848,1.848
33,1052,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.86518,0.32874,0.32874,0.28938,0.53133,0.40332,0.39643,598.641,0.763,0.711,0.0,0.0,0.763,1.128,1.128
34,3282,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,3,2,2,96.0,1.5,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.68967,0.34645,0.33724,0.30003,0.55504,0.42564,0.4142,791.543,0.773,0.675,0.0,0.0,0.773,1.526,1.526
35,410,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,4,2,2,128.0,2.0,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.8568,0.35665,0.34195,0.31026,0.59362,0.4706,0.43982,1160.813,1.043,0.95,0.0,0.0,1.043,10.171,5.209
34,949,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,3,2,2,96.0,1.5,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.91989,0.34645,0.33724,0.30003,0.5767,0.44097,0.42861,872.483,0.956,0.855,0.0,0.0,0.956,7.592,7.592
34,960,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,3,2,2,96.0,1.5,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.06487,0.34645,0.33724,0.30003,0.5689,0.43598,0.42474,832.575,0.861,0.792,0.0,0.0,0.861,3.706,3.706
33,2476,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.75287,0.32874,0.32874,0.28938,0.48078,0.3763,0.36598,450.653,0.533,0.492,0.0,0.0,0.533,0.0,0.0
35,496,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,4,2,2,128.0,2.0,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.86604,0.35665,0.34195,0.31026,0.58844,0.46678,0.43487,1071.39,0.895,0.805,0.0,0.0,0.895,5.334,5.334
34,962,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,3,2,2,96.0,1.5,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.82223,0.34645,0.33724,0.30003,0.47647,0.40571,0.38867,923.607,1.043,0.88,0.0,0.0,1.043,12.148,12.148
33,3319,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.92923,0.32874,0.32874,0.28938,0.54063,0.41566,0.40521,614.526,0.86,0.849,0.0,0.0,0.86,3.445,3.445
35,949,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,4,2,2,128.0,2.0,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.88426,0.35665,0.34195,0.31026,0.59574,0.47153,0.44013,1129.201,1.031,0.895,0.0,0.0,1.031,10.97,5.49
34,990,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,3,2,2,96.0,1.5,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.95192,0.34645,0.33724,0.30003,0.56195,0.42957,0.41582,790.464,0.78,0.727,0.0,0.0,0.78,1.174,1.174
33,3749,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,2,2,2,64.0,1.0,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.99289,0.32874,0.32874,0.28938,0.51423,0.39863,0.38935,621.766,0.859,0.801,0.0,0.0,0.859,3.846,3.846
35,3282,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,4,2,2,128.0,2.0,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.66456,0.35665,0.34195,0.31026,0.58686,0.46619,0.4352,1126.757,0.977,0.834,0.0,0.0,0.977,6.99,6.99
34,998,20.0,500.0,0.08165,0.1024,4.0,4.0,2.9,3,2,2,96.0,1.5,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.94167,0.34645,0.33724,0.30003,0.56243,0.43307,0.42601,921.505,1.065,0.919,0.0,0.0,1.065,10.972,5.525
