Sample no,RSN,fc_MPa,fy_MPa,Beam_Area_m2,Col_Area_m2,Bay_Width_X_m,Bay_Width_Y_m,Bay_Width_Z_m,No_of_bay_X,No_of_bay_Y,No_of_bay_Z,Plinth_Area_m2,Aspect Ratio,Reinforcement Ratio,T mean (sec),Max Aceleration (g),Max Velocity (cm/sec),Vmax/Amax (sec),Acceleration RMS (g),Velocity RMS (cm/sec),Arias Intensity,Cum. Abs. Velocity (cm/sec),Predominant Period (sec),Significant Duration (sec),Sa_T1 (g),Initial_T1 (s),Initial_T2 (s),Initial_T3 (s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR_all_floor,Max_Park_Ang_DI_storey,Park_Ang_DI
2,960,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,2,2,72.0,2.0,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.88415,0.2622,0.25202,0.22885,0.411,0.32689,0.30423,827.563,0.568,0.498,0.0,0.0,0.568,0.0,0.0
4,998,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,6,2,2,108.0,3.0,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.96604,0.2703,0.25576,0.24104,0.4087,0.34573,0.30209,1078.975,0.496,0.416,0.0,0.0,0.496,0.0,0.0
5,960,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.88253,0.26148,0.26148,0.22851,0.41074,0.31787,0.30601,927.486,0.579,0.484,0.0,0.0,0.579,0.0,0.0
7,998,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.94127,0.27382,0.26745,0.24114,0.41733,0.33501,0.3219,1415.585,0.578,0.433,0.0,0.0,0.578,0.0,0.0
0,496,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.82779,0.24225,0.24225,0.21362,0.32433,0.26909,0.25644,359.648,0.354,0.3,0.0,0.0,0.354,0.0,0.0
1,1052,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.86672,0.2549,0.24853,0.22143,0.37482,0.29265,0.28762,549.372,0.43,0.366,0.0,0.0,0.43,0.0,0.0
0,2510,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.55054,0.24225,0.24225,0.21362,0.32508,0.26911,0.25654,303.927,0.283,0.249,0.0,0.0,0.283,0.0,0.0
0,949,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.91455,0.24225,0.24225,0.21362,0.35303,0.27895,0.27083,392.097,0.404,0.348,0.0,0.0,0.404,0.0,0.0
4,4458,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,6,2,2,108.0,3.0,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.96345,0.2703,0.25576,0.24104,0.42182,0.35574,0.30878,1166.423,0.571,0.495,0.0,0.0,0.571,0.0,0.0
0,960,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.87371,0.24225,0.24225,0.21362,0.36337,0.28178,0.27532,433.294,0.465,0.398,0.0,0.0,0.465,0.0,0.0
1,4863,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.8661,0.2549,0.24853,0.22143,0.38526,0.29834,0.2909,590.327,0.483,0.418,0.0,0.0,0.483,0.0,0.0
4,1045,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,6,2,2,108.0,3.0,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.89016,0.2703,0.25576,0.24104,0.40784,0.34516,0.30163,1068.905,0.502,0.422,0.0,0.0,0.502,0.0,0.0
2,962,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,2,2,72.0,2.0,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,1.0052,0.2622,0.25202,0.22885,0.32955,0.28016,0.27631,741.536,0.484,0.459,0.0,0.0,0.484,0.0,0.0
7,4458,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.93522,0.27382,0.26745,0.24114,0.43188,0.34259,0.32732,1435.01,0.606,0.51,0.0,0.0,0.606,0.0,0.0
0,5470,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.93121,0.24225,0.24225,0.21362,0.35423,0.27888,0.27105,402.483,0.419,0.361,0.0,0.0,0.419,0.0,0.0
3,334,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,2,2,90.0,2.5,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.52491,0.26696,0.25424,0.23542,0.37736,0.31487,0.29021,693.273,0.342,0.304,0.0,0.0,0.342,0.0,0.0
5,962,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.99624,0.26148,0.26148,0.22851,0.32957,0.29199,0.26802,828.567,0.493,0.446,0.0,0.0,0.493,0.0,0.0
0,962,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.92898,0.24225,0.24225,0.21362,0.29696,0.26379,0.24461,380.992,0.399,0.375,0.0,0.0,0.399,0.0,0.0
7,1045,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.8899,0.27382,0.26745,0.24114,0.41943,0.33472,0.32002,1309.016,0.526,0.43,0.0,0.0,0.526,0.0,0.0
6,334,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.53045,0.26895,0.26514,0.23509,0.38285,0.30495,0.30205,819.922,0.355,0.302,0.0,0.0,0.355,0.0,0.0
0,990,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.84146,0.24225,0.24225,0.21362,0.35536,0.27927,0.27174,404.065,0.422,0.364,0.0,0.0,0.422,0.0,0.0
4,1052,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,6,2,2,108.0,3.0,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.86613,0.2703,0.25576,0.24104,0.40313,0.34168,0.29944,1020.337,0.468,0.394,0.0,0.0,0.468,0.0,0.0
0,998,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,1.0314,0.24225,0.24225,0.21362,0.34671,0.27725,0.26785,397.518,0.414,0.363,0.0,0.0,0.414,0.0,0.0
2,990,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,2,2,72.0,2.0,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.87617,0.2622,0.25202,0.22885,0.40805,0.32512,0.30338,840.757,0.56,0.483,0.0,0.0,0.56,0.0,0.0
0,1045,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.86311,0.24225,0.24225,0.21362,0.35435,0.27843,0.26999,408.533,0.432,0.388,0.0,0.0,0.432,0.0,0.0
5,990,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.8751,0.26148,0.26148,0.22851,0.40837,0.31712,0.30472,936.322,0.569,0.472,0.0,0.0,0.569,0.0,0.0
7,1052,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.88559,0.27382,0.26745,0.24114,0.41057,0.32922,0.31577,1234.236,0.482,0.385,0.0,0.0,0.482,0.0,0.0
3,410,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,2,2,90.0,2.5,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.91291,0.26696,0.25424,0.23542,0.40034,0.33069,0.29802,865.42,0.464,0.402,0.0,0.0,0.464,0.0,0.0
0,1052,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.88855,0.24225,0.24225,0.21362,0.3508,0.27784,0.26956,381.196,0.385,0.35,0.0,0.0,0.385,0.0,0.0
0,2990,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.85149,0.24225,0.24225,0.21362,0.35622,0.27955,0.27204,393.09,0.413,0.385,0.0,0.0,0.413,0.0,0.0
2,998,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,2,2,72.0,2.0,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.9011,0.2622,0.25202,0.22885,0.38644,0.31123,0.2932,693.706,0.444,0.393,0.0,0.0,0.444,0.0,0.0
4,4863,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,6,2,2,108.0,3.0,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.89641,0.2703,0.25576,0.24104,0.40997,0.34654,0.30116,1071.51,0.504,0.433,0.0,0.0,0.504,0.0,0.0
6,410,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.93345,0.26895,0.26514,0.23509,0.40685,0.31513,0.31287,1032.133,0.485,0.402,0.0,0.0,0.485,0.0,0.0
5,998,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.88892,0.26148,0.26148,0.22851,0.38682,0.30657,0.29397,779.43,0.454,0.383,0.0,0.0,0.454,0.0,0.0
1,2476,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.66473,0.2549,0.24853,0.22143,0.35223,0.28055,0.27978,436.886,0.304,0.277,0.0,0.0,0.304,0.0,0.0
0,5665,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.89136,0.24225,0.24225,0.21362,0.35395,0.27857,0.2707,398.52,0.419,0.372,0.0,0.0,0.419,0.0,0.0
7,4863,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.86603,0.27382,0.26745,0.24114,0.42082,0.3347,0.31818,1324.942,0.539,0.443,0.0,0.0,0.539,0.0,0.0
2,1045,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,2,2,72.0,2.0,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.94,0.2622,0.25202,0.22885,0.39434,0.31591,0.29594,732.185,0.473,0.404,0.0,0.0,0.473,0.0,0.0
3,496,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,2,2,90.0,2.5,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.89837,0.26696,0.25424,0.23542,0.38831,0.32319,0.29562,871.686,0.466,0.395,0.0,0.0,0.466,0.0,0.0
5,1045,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.94206,0.26148,0.26148,0.22851,0.395,0.30887,0.29708,817.913,0.481,0.394,0.0,0.0,0.481,0.0,0.0
0,2476,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.64459,0.24225,0.24225,0.21362,0.32627,0.26952,0.25711,292.397,0.268,0.246,0.0,0.0,0.268,0.0,0.0
2,1052,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,2,2,72.0,2.0,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.81645,0.2622,0.25202,0.22885,0.38889,0.31258,0.29336,717.888,0.459,0.389,0.0,0.0,0.459,0.0,0.0
6,496,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.90067,0.26895,0.26514,0.23509,0.3892,0.30848,0.3063,1058.794,0.506,0.409,0.0,0.0,0.506,0.0,0.0
3,949,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,2,2,90.0,2.5,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.82278,0.26696,0.25424,0.23542,0.41259,0.33878,0.30243,999.617,0.571,0.491,0.0,0.0,0.571,0.0,0.0
5,1052,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.82298,0.26148,0.26148,0.22851,0.38938,0.3059,0.29445,804.081,0.469,0.378,0.0,0.0,0.469,0.0,0.0
0,3282,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.58667,0.24225,0.24225,0.21362,0.30932,0.26362,0.24848,276.225,0.246,0.215,0.0,0.0,0.246,0.0,0.0
0,5676,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.57638,0.24225,0.24225,0.21362,0.32485,0.26925,0.25659,304.345,0.28,0.24,0.0,0.0,0.28,0.0,0.0
3,2510,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,2,2,90.0,2.5,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.61406,0.26696,0.25424,0.23542,0.38936,0.32329,0.2943,803.67,0.415,0.347,0.0,0.0,0.415,0.0,0.0
3,960,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,2,2,90.0,2.5,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.89032,0.26696,0.25424,0.23542,0.42177,0.34553,0.30815,1031.549,0.596,0.524,0.0,0.0,0.596,0.0,0.0
6,949,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.82925,0.26895,0.26514,0.23509,0.41942,0.3229,0.32181,1189.128,0.597,0.484,0.0,0.0,0.597,0.0,0.0
8,949,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,6,3,2,162.0,2.0,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.88194,0.27724,0.26905,0.24651,0.43625,0.35624,0.32908,1725.211,0.629,0.517,0.0,0.0,0.629,0.0,0.0
1,5117,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,1.02688,0.2549,0.24853,0.22143,0.37728,0.29426,0.28869,600.186,0.486,0.402,0.0,0.0,0.486,0.0,0.0
2,3319,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,2,2,72.0,2.0,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.87425,0.2622,0.25202,0.22885,0.40453,0.32237,0.29911,812.082,0.532,0.471,0.0,0.0,0.532,0.0,0.0
6,2510,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.62795,0.26895,0.26514,0.23509,0.39766,0.31021,0.3098,941.886,0.432,0.362,0.0,0.0,0.432,0.0,0.0
3,5470,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,2,2,90.0,2.5,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.83768,0.26696,0.25424,0.23542,0.40937,0.33678,0.3007,945.296,0.533,0.484,0.0,0.0,0.533,0.0,0.0
0,3285,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.88488,0.24225,0.24225,0.21362,0.35087,0.27794,0.26955,392.498,0.402,0.343,0.0,0.0,0.402,0.0,0.0
6,960,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.8892,0.26895,0.26514,0.23509,0.42878,0.32978,0.32769,1242.924,0.635,0.523,0.0,0.0,0.635,0.0,0.0
0,5814,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,2,2,2,36.0,1.0,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.90668,0.24225,0.24225,0.21362,0.35987,0.28072,0.27369,413.101,0.437,0.382,0.0,0.0,0.437,0.0,0.0
1,139,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.90594,0.2549,0.24853,0.22143,0.37758,0.29513,0.28974,565.251,0.457,0.408,0.0,0.0,0.457,0.0,0.0
8,960,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,6,3,2,162.0,2.0,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.87319,0.27724,0.26905,0.24651,0.44263,0.36381,0.34015,1922.532,0.735,0.603,0.0,0.0,0.735,1.207,1.207
5,3319,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.87663,0.26148,0.26148,0.22851,0.40441,0.31233,0.30167,897.595,0.544,0.457,0.0,0.0,0.544,0.0,0.0
3,962,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,5,2,2,90.0,2.5,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,1.06446,0.26696,0.25424,0.23542,0.33659,0.28792,0.28389,924.487,0.509,0.47,0.0,0.0,0.509,0.0,0.0
6,5470,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.83961,0.26895,0.26514,0.23509,0.41688,0.32096,0.32006,1117.08,0.548,0.475,0.0,0.0,0.548,0.0,0.0
1,2510,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.56614,0.2549,0.24853,0.22143,0.35823,0.28349,0.28237,480.357,0.359,0.315,0.0,0.0,0.359,0.0,0.0
2,3749,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,2,2,72.0,2.0,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.96621,0.2622,0.25202,0.22885,0.3788,0.30661,0.29169,900.675,0.633,0.537,0.0,0.0,0.633,0.0,0.0
1,334,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.60575,0.2549,0.24853,0.22143,0.35399,0.28101,0.27958,453.767,0.331,0.287,0.0,0.0,0.331,0.0,0.0
6,962,20.0,500.0,0.08165,0.1024,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,1.07357,0.26895,0.26514,0.23509,0.34173,0.29874,0.2821,1089.927,0.525,0.471,0.0,0.0,0.525,0.0,0.0
