Sample no,RSN,fc_MPa,fy_MPa,Beam_Area_m2,Col_Area_m2,Bay_Width_X_m,Bay_Width_Y_m,Bay_Width_Z_m,No_of_bay_X,No_of_bay_Y,No_of_bay_Z,Plinth_Area_m2,Aspect Ratio,Reinforcement Ratio,T mean (sec),Max Aceleration (g),Max Velocity (cm/sec),Vmax/Amax (sec),Acceleration RMS (g),Velocity RMS (cm/sec),Arias Intensity,Cum. Abs. Velocity (cm/sec),Predominant Period (sec),Significant Duration (sec),Sa_T1 (g),Initial_T1 (s),Initial_T2 (s),Initial_T3 (s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR_all_floor,Max_Park_Ang_DI_storey,Park_Ang_DI
54,962,15.0,415.0,0.07475,0.0729,3.6,2.6,2.9,4,2,2,74.88,2.76923,0.0114919,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.8624,0.40108,0.39814,0.33898,0.68734,0.59408,0.56676,415.253,2.826,0.61,0.0,0.0,2.826,100.0,143.491
73,3282,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,3,2,3,40.56,1.5,0.0114919,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.81954,0.49739,0.48349,0.41437,0.87122,0.66433,0.64664,349.573,3.531,1.069,0.758,0.0,3.531,100.0,87.377
84,960,15.0,415.0,0.07475,0.0729,2.6,3.6,2.9,3,2,3,56.16,1.08333,0.0114919,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.90269,0.59629,0.55647,0.48521,0.96666,0.76874,0.70836,316.659,1.932,1.279,1.128,0.0,1.932,100.0,41.134
60,334,15.0,415.0,0.07475,0.0729,3.6,2.6,2.9,6,5,2,280.8,1.66154,0.0114919,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.78047,0.47499,0.46437,0.39451,0.78469,0.66692,0.62503,1150.631,3.101,0.631,0.0,0.0,3.101,100.0,206.149
78,410,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,4,3,3,81.12,1.33333,0.0114919,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.86426,0.53965,0.53067,0.44809,0.91798,0.72164,0.67555,480.77,0.955,0.851,0.781,0.0,0.955,24.327,9.76
69,949,15.0,415.0,0.07475,0.0729,4.5,2.6,2.9,4,3,2,140.4,2.30769,0.0114919,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.96816,0.48988,0.4661,0.3913,0.78482,0.67078,0.63183,571.946,3.41,0.809,0.0,0.0,3.41,100.0,104.76
72,998,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,2,2,3,27.04,1.0,0.0114919,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.90797,0.46548,0.46548,0.39611,0.80101,0.63086,0.58751,244.175,2.055,0.95,0.696,0.0,2.055,83.164,28.517
67,3285,15.0,415.0,0.07475,0.0729,4.5,2.6,2.9,3,2,2,70.2,2.59615,0.0114919,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.91025,0.44548,0.42685,0.36041,0.72753,0.60956,0.59536,342.593,3.463,0.686,0.0,0.0,3.463,100.0,218.939
63,962,15.0,415.0,0.07475,0.0729,4.5,2.6,2.9,3,3,2,105.3,1.73077,0.0114919,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.88671,0.47763,0.44652,0.37598,0.67376,0.63633,0.5521,471.423,4.125,0.686,0.0,0.0,4.125,100.0,207.994
57,496,15.0,415.0,0.07475,0.0729,3.6,2.6,2.9,5,3,2,140.4,2.30769,0.0114919,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.88639,0.43577,0.43288,0.36513,0.73618,0.61109,0.59142,640.277,2.097,0.791,0.0,0.0,2.097,90.087,45.93
87,410,15.0,415.0,0.07475,0.0729,2.6,3.6,2.9,6,2,3,112.32,2.16667,0.0114919,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.65148,0.64467,0.58098,0.54184,1.02552,0.80534,0.77095,494.863,0.961,0.963,1.244,0.0,1.244,16.762,6.528
54,990,15.0,415.0,0.07475,0.0729,3.6,2.6,2.9,4,2,2,74.88,2.76923,0.0114919,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.99822,0.40108,0.39814,0.33898,0.67701,0.55461,0.55197,387.012,1.277,0.761,0.0,0.0,1.277,79.73,40.478
72,1045,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,2,2,3,27.04,1.0,0.0114919,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.91088,0.46548,0.46548,0.39611,0.72795,0.59353,0.54777,246.967,2.247,0.883,0.597,0.0,2.247,90.348,46.131
69,960,15.0,415.0,0.07475,0.0729,4.5,2.6,2.9,4,3,2,140.4,2.30769,0.0114919,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.87159,0.48988,0.4661,0.3913,0.7418,0.6508,0.60245,551.496,2.84,0.609,0.0,0.0,2.84,100.0,84.413
61,5117,15.0,415.0,0.07475,0.0729,4.5,2.6,2.9,2,2,2,46.8,1.73077,0.0114919,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.87181,0.4284,0.39821,0.34583,0.68253,0.57532,0.55423,251.419,2.651,0.603,0.0,0.0,2.651,100.0,102.335
75,496,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,5,2,3,67.6,2.5,0.0114919,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.90917,0.52933,0.50038,0.44782,0.79634,0.6519,0.6444,450.82,1.158,1.122,0.936,0.0,1.158,36.186,15.027
84,962,15.0,415.0,0.07475,0.0729,2.6,3.6,2.9,3,2,3,56.16,1.08333,0.0114919,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,1.05578,0.59629,0.55647,0.48521,1.64791,1.31388,0.92208,359.947,4.351,1.512,1.34,0.0,4.351,100.0,132.771
64,3282,15.0,415.0,0.07475,0.0729,4.5,2.6,2.9,4,3,2,140.4,2.30769,0.0114919,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.79602,0.48988,0.4661,0.3913,0.80661,0.69292,0.65534,599.993,4.577,0.677,0.0,0.0,4.577,100.0,200.125
72,1052,15.0,415.0,0.07475,0.0729,2.6,2.6,2.9,2,2,3,27.04,1.0,0.0114919,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.88444,0.46548,0.46548,0.39611,0.78663,0.62223,0.58013,230.075,1.1,0.944,0.629,0.0,1.1,40.247,21.558
57,949,15.0,415.0,0.07475,0.0729,3.6,2.6,2.9,5,3,2,140.4,2.30769,0.0114919,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,1.00202,0.43577,0.43288,0.36513,0.73327,0.61497,0.59512,671.901,3.059,0.793,0.0,0.0,3.059,100.0,87.307
63,990,15.0,415.0,0.07475,0.0729,4.5,2.6,2.9,3,3,2,105.3,1.73077,0.0114919,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.90117,0.47763,0.44652,0.37598,0.75702,0.65196,0.59861,410.587,1.461,0.74,0.0,0.0,1.461,100.0,51.773
54,998,15.0,415.0,0.07475,0.0729,3.6,2.6,2.9,4,2,2,74.88,2.76923,0.0114919,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.99629,0.40108,0.39814,0.33898,0.68179,0.55712,0.55463,402.224,2.008,0.628,0.0,0.0,2.008,86.161,43.13
