PGA (g),PoE(IO),PoE(LS),PoE(CP)
1.2372372372372373,0.9999999999991723,0.9982031741298729,0.8014074530120339
1.2392392392392393,0.9999999999992221,0.9982398912012558,0.802773207667508
1.2412412412412412,0.9999999999992688,0.9982758667022438,0.8041310736886949
1.2432432432432432,0.9999999999993128,0.9983111153127066,0.8054810768472889
1.2452452452452452,0.9999999999993541,0.9983456514312893,0.8068232431108602
1.2472472472472473,0.9999999999993928,0.9983794891805158,0.8081575986378533
1.2492492492492493,0.9999999999994292,0.9984126424118082,0.8094841697726387
1.2512512512512513,0.9999999999994635,0.9984451247104233,0.8108029830406187
1.2532532532532532,0.9999999999994957,0.9984769494003073,0.8121140651433854
1.2552552552552552,0.9999999999995259,0.9985081295488687,0.8134174429539318
1.2572572572572573,0.9999999999995544,0.9985386779716737,0.8147131435119169
1.2592592592592593,0.999999999999581,0.9985686072370606,0.8160011940189822
1.2612612612612613,0.9999999999996061,0.9985979296706786,0.8172816218341213
1.2632632632632632,0.9999999999996296,0.9986266573599489,0.8185544544691017
1.2652652652652652,0.9999999999996518,0.9986548021584516,0.8198197195839394
1.2672672672672673,0.9999999999996726,0.9986823756902372,0.8210774449824234
1.2692692692692693,0.9999999999996921,0.9987093893540665,0.8223276586076949
1.2712712712712713,0.9999999999997106,0.9987358543275765,0.8235703885378756
1.2732732732732732,0.9999999999997279,0.9987617815713767,0.8248056629817484
1.2752752752752752,0.9999999999997441,0.9987871818330748,0.8260335102744891
1.2772772772772774,0.9999999999997594,0.998812065651233,0.8272539588734488
1.2792792792792793,0.9999999999997737,0.9988364433592573,0.828467037353986
1.2812812812812813,0.9999999999997872,0.9988603250892186,0.829672774405352
1.2832832832832832,0.9999999999997998,0.9988837207756087,0.8308711988266226
1.2852852852852852,0.9999999999998118,0.9989066401590309,0.8320623395226823
1.2872872872872874,0.999999999999823,0.9989290927898263,0.8332462255002573
1.2892892892892893,0.9999999999998336,0.9989510880316377,0.8344228858639977
1.2912912912912913,0.9999999999998435,0.9989726350649107,0.8355923498126094
1.2932932932932932,0.9999999999998528,0.9989937428903339,0.8367546466350345
1.2952952952952952,0.9999999999998614,0.999014420332219,0.8379098057066794
1.2972972972972974,0.9999999999998697,0.9990346760418208,0.839057856485693
1.2992992992992993,0.9999999999998774,0.9990545185006005,0.840198828509291
1.3013013013013013,0.9999999999998848,0.9990739560234287,0.8413327513901296
1.3033033033033032,0.9999999999998915,0.9990929967617354,0.8424596548127259
1.3053053053053052,0.999999999999898,0.9991116487066004,0.8435795685299241
1.3073073073073074,0.9999999999999041,0.9991299196917923,0.8446925223594117
1.3093093093093093,0.9999999999999097,0.9991478173967511,0.8457985461802788
1.3113113113113113,0.9999999999999151,0.9991653493495184,0.8468976699296265
1.3133133133133132,0.9999999999999201,0.9991825229296162,0.8479899235992185
1.3153153153153152,0.9999999999999248,0.9991993453708725,0.8490753372321813
1.3173173173173174,0.9999999999999293,0.999215823764198,0.8501539409197478
1.3193193193193193,0.9999999999999334,0.9992319650603118,0.8512257647980453
1.3213213213213213,0.9999999999999374,0.999247776072418,0.8522908390449311
1.3233233233233233,0.999999999999941,0.9992632634788354,0.8533491938768689
1.3253253253253252,0.9999999999999446,0.9992784338255783,0.8544008595458521
1.3273273273273274,0.9999999999999478,0.9992932935288914,0.8554458663363698
1.3293293293293293,0.9999999999999509,0.9993078488777379,0.8564842445624151
1.3313313313313313,0.9999999999999538,0.9993221060362443,0.857516024564539
1.3333333333333333,0.9999999999999565,0.9993360710460981,0.8585412367069447
1.3353353353353352,0.999999999999959,0.9993497498289045,0.8595599113746261
1.3373373373373374,0.9999999999999615,0.9993631481884981,0.8605720789705468
1.3393393393393394,0.9999999999999637,0.9993762718132136,0.8615777699128622
1.3413413413413413,0.9999999999999659,0.999389126278114,0.862577014632183
1.3433433433433433,0.9999999999999679,0.9994017170471791,0.8635698435688789
1.3453453453453452,0.9999999999999698,0.9994140494754521,0.8645562871704242
1.3473473473473474,0.9999999999999716,0.9994261288111489,0.8655363758887826
1.3493493493493494,0.9999999999999732,0.9994379601977268,0.8665101401778337
1.3513513513513513,0.9999999999999748,0.9994495486759154,0.8674776104908378
1.3533533533533533,0.9999999999999762,0.9994608991857108,0.8684388172779416
1.3553553553553555,0.9999999999999777,0.9994720165683317,0.8693937909837216
1.3573573573573574,0.999999999999979,0.9994829055681405,0.8703425620447671
1.3593593593593594,0.9999999999999802,0.9994935708345271,0.8712851608873022
1.3613613613613613,0.9999999999999813,0.9995040169237597,0.8722216179248443
1.3633633633633633,0.9999999999999825,0.9995142483007996,0.8731519635559022
1.3653653653653655,0.9999999999999835,0.9995242693410825,0.8740762281617105
1.3673673673673674,0.9999999999999845,0.9995340843322671,0.8749944421040009
1.3693693693693694,0.9999999999999853,0.9995436974759504,0.8759066357228118
1.3713713713713713,0.9999999999999862,0.9995531128893511,0.8768128393343324
1.3733733733733733,0.999999999999987,0.9995623346069614,0.8777130832287847
1.3753753753753755,0.9999999999999878,0.9995713665821684,0.87860739766834
1.3773773773773774,0.9999999999999885,0.9995802126888435,0.8794958128850705
1.3793793793793794,0.9999999999999891,0.9995888767229034,0.8803783590789382
1.3813813813813813,0.9999999999999898,0.9995973624038416,0.8812550664158163
1.3833833833833833,0.9999999999999903,0.9996056733762295,0.8821259650255456
1.3853853853853855,0.9999999999999909,0.999613813211191,0.8829910850000255
1.3873873873873874,0.9999999999999915,0.999621785407848,0.8838504563913391
1.3893893893893894,0.999999999999992,0.9996295933947388,0.8847041092099095
1.3913913913913913,0.9999999999999925,0.9996372405312103,0.8855520734226926
1.3933933933933933,0.9999999999999929,0.9996447301087823,0.8863943789513996
1.3953953953953955,0.9999999999999933,0.9996520653524874,0.8872310556707539
1.3973973973973974,0.9999999999999937,0.9996592494221846,0.888062133406779
1.3993993993993994,0.999999999999994,0.9996662854138476,0.8888876419351185
1.4014014014014013,0.9999999999999943,0.9996731763608293,0.8897076109793882
