PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.5905905905905906,0.9693752324698575,0.4632373452554819,0.17327697250037172
0.5925925925925926,0.9699865038940602,0.4651582284560928,0.17432339533235497
0.5945945945945946,0.9705856127936114,0.4670734412951295,0.17537027494862428
0.5965965965965966,0.9711727947240166,0.4689829752643776,0.17641759274532287
0.5985985985985985,0.9717482810045308,0.47088682234754364,0.17746533027917555
0.6006006006006006,0.9723122987804808,0.4727849750121214,0.17851346926653056
0.6026026026026026,0.9728650710852578,0.474677426201365,0.17956199158239972
0.6046046046046046,0.9734068169019519,0.4765641693263673,0.1806108792594987
0.6066066066066066,0.9739377512246035,0.47844519825824156,0.18166011448728692
0.6086086086086087,0.9744580851190466,0.4803205073204077,0.18270967961100687
0.6106106106106106,0.9749680257833234,0.48219009128097884,0.18375955713072434
0.6126126126126126,0.9754677766076469,0.48405394534525015,0.18480972970036735
0.6146146146146146,0.9759575372338946,0.48591206514828733,0.18586018012676764
0.6166166166166166,0.976437503614612,0.4877644467476132,0.1869108913687001
0.6186186186186187,0.9769078680715136,0.4896110866159938,0.18796184653592513
0.6206206206206206,0.9773688193534599,0.4914519816343195,0.18901302888823063
0.6226226226226226,0.9778205426939016,0.4932871290845839,0.19006442183447536
0.6246246246246246,0.9782632198677748,0.4951165266429556,0.19111600893163355
0.6266266266266266,0.9786970292478349,0.496940172372945,0.1921677738838402
0.6286286286286287,0.9791221458604205,0.49875806471866424,0.1932197005414389
0.6306306306306306,0.9795387414406339,0.5005702024981769,0.19427177290002973
0.6326326326326326,0.979946984486933,0.502376584896941,0.1953239750995206
0.6346346346346347,0.9803470403151221,0.5041772114613402,0.19637629142317853
0.6366366366366366,0.9807390711117387,0.5059720820923036,0.19742870629668463
0.6386386386386387,0.9811232359868262,0.5077611970390147,0.19848120428718957
0.6406406406406406,0.9814996910260887,0.5095445568927052,0.19953377010237194
0.6426426426426426,0.9818685893424233,0.5113221625805365,0.20058638858949907
0.6446446446446447,0.9822300811268244,0.513094015359565,0.2016390447344903
0.6466466466466466,0.9825843136986571,0.5148601168107907,0.20269172366098098
0.6486486486486487,0.9829314315552973,0.5166204688332903,0.2037444106293922
0.6506506506506506,0.9832715764211355,0.5183750736384303,0.20479709103599952
0.6526526526526526,0.9836048872959439,0.5201239337441629,0.20584975041200754
0.6546546546546547,0.9839315005026035,0.5218670519694008,0.20690237442262577
0.6566566566566566,0.9842515497341933,0.5236044314284705,0.20795494886614702
0.6586586586586587,0.9845651661004396,0.5253360755256459,0.20900745967303008
